Energy,CF_2,HF,CF_3,CH,CF,CHF,CHF_2,C,F
23.0,0.0091216392456322,0.0,0.1742728860300549,0.0,0.0108176660255082,0.0014567091803475,0.0908317144774479,0.0,0.0
23.5,0.0112038821405902,0.0,0.1977360894349061,0.0,0.0143920971077888,0.001905675044783,0.1043568487470456,0.0,0.0
24.0,0.0134337340243795,0.0,0.2218844141645729,0.0,0.0182861537968856,0.0023934470764841,0.1184086295976972,0.0,0.0
24.5,0.0157905227701941,0.0,0.2465251948459613,0.0,0.0224616227323929,0.0029152806770713,0.1328705740191839,0.0,0.0
25.0,0.0182590207201707,0.0,0.271561037380427,0.0,0.026887339680212,0.0034673631344501,0.1476765494883036,0.0,0.0
25.5,0.0208250280179652,0.0,0.2969039819366675,0.0,0.0315340501556057,0.004046118668001,0.1627661509086472,0.0,0.0
26.0,0.0234753800741266,0.0,0.3224748381645489,0.0,0.0363744729502633,0.0046482153816818,0.1780844182448251,0.0,0.0
26.5,0.0261979302229234,0.0,0.3482025132612866,0.0,0.0413833026269266,0.0052705649244227,0.1935815133565235,0.0,0.0
27.0,0.0289828451097299,0.0,0.3740405101678687,0.0,0.0465393044577268,0.0059105882300522,0.2092219741818038,0.0,0.0
27.5,0.0319030701031892,0.0,0.4009759528868027,0.0,0.0519565147199737,0.0065828351189635,0.2255525793992468,0.0,0.0
28.0,0.0348736043619286,0.0,0.4279545476185485,0.0,0.057495552181693,0.0072696664236211,0.2419785836870627,0.0,0.0
28.5,0.0378852647984434,0.0,0.4549247214137809,0.0,0.0631371382585184,0.0079687317831672,0.2584632691884636,0.0,0.0
29.0,0.0409296592901844,6.791249618698281e-05,0.4818405060794782,0.0,0.0688635761573189,0.0086778749845079,0.2749735942934843,0.0,0.0
29.5,0.0439991375899231,0.0002425764143902,0.5086610331135574,0.0,0.0746586633514214,0.0093951230346703,0.2914798960237012,0.0,0.0
30.0,0.0470867416573414,0.0004235488646397,0.5353500652619038,3.846878178066816e-05,0.0805076001408126,0.0101186748005342,0.3079556077180209,0.0,0.0
30.5,0.0501861565934663,0.0006100492440625,0.5618755643216449,0.0002346525920709,0.0863968972527927,0.0108468895683979,0.324376993646254,0.0,0.0
31.0,0.0532916629932898,0.0008013563469493,0.5882092940453804,0.0004366427529462,0.0923142845823872,0.0115782757729036,0.3407229012816287,0.0,0.0
31.5,0.0563980912594103,0.0009968051175487,0.6143264565094947,0.0006436798809207,0.0982486225294021,0.0123114800676897,0.3569745313327577,0.0,0.0
32.0,0.0595007782178525,0.001195783325983,0.6402053600174835,0.000855063937149,0.1041898169086934,0.0130452768525203,0.3731152252004602,0.0,0.0
32.5,0.0625955262290158,0.0013977282468094,0.6658271164589648,0.0010701505880838,0.1101287380529025,0.0137785583288453,0.3891302692335909,0.0,0.0
33.0,0.0656785648788575,0.0016021233973855,0.6911753659944602,0.0012883476129177,0.1160571444629154,0.0145103251241797,0.4050067149720431,0.0,0.0
33.5,0.0687465152579891,0.0018084953761375,0.716236026954189,0.001509111406686,0.1219676111680811,0.0152396775026433,0.4207332144556301,0.0,0.0
34.0,0.0717963567818048,0.0020164108278841,0.7409970689033683,0.001731943612656,0.1278534628185868,0.0159658071623913,0.4362998696231529,0.0001123183806876,0.0
34.5,0.0748253964673482,0.0022254735535732,0.7654483069204483,0.0019563879060502,0.1337087114332562,0.0166879896089228,0.4516980948106948,0.0003957174872019,0.0
35.0,0.0778312405580036,0.0024353217744389,0.7895812152464681,0.0021820269424294,0.1395279986574218,0.0174055770851687,0.4669204913701976,0.000682309717761,0.0
35.5,0.0808117683719674,0.0026456255551158,0.8133887585847885,0.0024084794775315,0.1453065423398002,0.0181179920339166,0.4819607334599038,0.0009714841091444,0.0
36.0,0.0837651082423017,0.0028560843862177,0.8368652394548991,0.0026353976605343,0.1510400872086622,0.01882472106483,0.4968134641008552,0.001262680502449,0.0
36.5,0.0866896154133023,0.0030664249239773,0.8600061601276295,0.0028624644991795,0.156724859411601,0.0195253093965288,0.5114742006436008,0.0015553858237055,0.0
37.0,0.089583851758479,0.0032763988824791,0.8828080977891457,0.0030893914926724,0.162357524676478,0.0202193557435072,0.5259392488431578,0.0018491305953066,0.0
37.5,0.0924465671885708,0.0034857810726047,0.9052685916957618,0.0033159164265176,0.1679351498511055,0.0209065076177725,0.5402056247956627,0.0021434856731287,0.0003391285780259
38.0,0.0952766826228768,0.0036943675808905,0.9273860411897352,0.0035418013222753,0.1734551675839576,0.0215864570157573,0.5542709840453001,0.0024380592018666,0.0006795420279356
38.5,0.0980732744031743,0.0039019740809532,0.9491596135472876,0.0037668305344988,0.1789153439162041,0.022258936462106,0.5681335572238299,0.0027324937795038,0.0010207526457993
39.0,0.1008355600361607,0.0041084342698695,0.9705891607238368,0.0039908089867174,0.1843137485655452,0.0229237153832425,0.5817920916365691,0.0030264638208297,0.0013623143906307
39.5,0.1035628851573606,0.0043135984218347,0.9916751441478968,0.0042135605381849,0.189648727693839,0.0235805967850842,0.5952457982575127,0.0033196731093455,0.0017038197433946
40.0,0.1062547116165485,0.0045173320515184,1.0124185667944987,0.0044349264731488,0.1949188789627615,0.0242294142108014,0.6084943036421365,0.0036118525266684,0.0020448967885027
40.5,0.1089106065917674,0.0047195146797266,1.032820911841594,0.0046547641045672,0.2001230286942615,0.0248700289560872,0.6215376063091776,0.0039027579485474,0.0023852065048729
41.0,0.111530232645866,0.004920038694256,1.0528840872791454,0.0048729454844587,0.2052602109650435,0.0255023275209555,0.6343760371823265,0.0041921682967984,0.002724440253698
41.5,0.1141133386460356,0.0051188082991442,1.0726103759008554,0.0050893562133979,0.2103296484765052,0.0261262192785945,0.6470102237193343,0.004479883736779,0.0030623174503282
42.0,0.1166597514730659,0.005315738545869,1.0920023901631986,0.0053038943420322,0.2153307350533112,0.0267416343432606,0.6594410573896853,0.0047657240104272,0.0033985834080702
42.5,0.1191693684529134,0.0055107544404189,1.111063031446036,0.005516469357883,0.2202630196349979,0.0273485216205832,0.6716696641927992,0.0050495268953524,0.0037330073421935
43.0,0.1216421504486807,0.0057037901205262,1.129795453293994,0.0057270012510909,0.2251261916356079,0.027946847024958,0.6836973779369327,0.0053311467809575,0.004065380522987
43.5,0.1240781155562343,0.0058947880977215,1.1482030282584228,0.0059354196531633,0.2299200675563245,0.0285365918499363,0.6955257160246783,0.0056104533530875,0.0043955145672907
44.0,0.126477333351448,0.0060836985592308,1.1662893179964622,0.0061416630431727,0.2346445787453902,0.0291177512786647,0.7071563575143982,0.0058873303792109,0.0047232398585327
44.5,0.1288399196414651,0.0062704787250801,1.1840580463169172,0.0063456780162328,0.2392997602082712,0.0296903330224964,0.718591123248271,0.0061616745866543,0.0050484040859008
45.0,0.1312165718081522,0.0064575794946769,1.2019760349158075,0.006549941422665,0.2439797130127321,0.0302660135092367,0.7301131724581926,0.0064358735050656,0.0053729403665803
45.5,0.1335804966090398,0.0066437073985062,1.2197964718008112,0.0067531464789336,0.248634712097224,0.0308386225327924,0.7415728132493189,0.0067086694197026,0.0056958329408813
46.0,0.1359102915954955,0.0068277830838673,1.237324737377508,0.0069541930097145,0.2532248654899894,0.0314032132517973,0.7528515911341315,0.0069789539969991,0.0060161209808503
46.5,0.1382060559882859,0.0070097769460733,1.2545636349563616,0.0071530438637092,0.2577502293990993,0.0319597950355268,0.7639508951248819,0.0072466545955454,0.0063336968234196
47.0,0.1404679237145452,0.0071896641360156,1.2715161183622303,0.0073496673426691,0.2622109359001729,0.0325083864529488,0.774872233389525,0.007511707125342,0.0066484640995217
47.5,0.1427208770618886,0.0073687054954905,1.2884093074945808,0.007545348804394,0.2666535529638517,0.0330547621428492,0.7857538503419215,0.0077754074455912,0.0069615474363145
48.0,0.1449512037324035,0.0075461926740224,1.305119435893868,0.0077393628425619,0.2710524597012335,0.0335957461290028,0.7965202618053236,0.0080370076543337,0.0072722767466708
48.5,0.1471490334771429,0.0077215959390047,1.3215585058641923,0.0079311630627355,0.2753891400888567,0.0341290445303324,0.8071176153438071,0.008295924782218,0.007580105373564
49.0,0.1493145393705402,0.0078949017883301,1.3377293123598362,0.0081207312216875,0.2796638340316365,0.0346546886375386,0.8175474083374322,0.0085521178309401,0.0078849690692641
