Energy,CF_2,HF,CF_3,CH,CF,CHF,CHF_2,C,F
23.0,0.0061288223705908,0.0,0.3256840148774598,0.0,0.0067422059679236,0.0009180111963362,0.1322382989344001,0.0,0.0
23.5,0.0070286689642316,0.0,0.3595004572959913,0.0,0.0084052991992893,0.0011245173249374,0.1486377257362824,0.0,0.0
24.0,0.0085018425349277,0.0,0.3935030434169748,0.0,0.0100738746891005,0.0013313713490649,0.1649510902119567,0.0,0.0
24.5,0.0106840161926972,0.0,0.4272331993402541,0.0,0.011742074365617,0.0015378900510969,0.1824537389553439,0.0,0.0
25.0,0.0128879601858881,0.0,0.4606273279712938,0.0,0.0135850767602932,0.0018067735602194,0.2022237675970416,0.0,0.0
25.5,0.0158141950678887,0.0,0.4936333612488955,0.0,0.0166974408169827,0.0022733375944847,0.2232123202380349,0.0,0.0
26.0,0.0188508851264025,0.0,0.5262089859460315,0.0,0.0208552136839326,0.0027893598014123,0.2440972213815522,0.0,0.0
26.5,0.0219029462697509,0.0,0.5583201501873395,0.0,0.0251922695112633,0.00340212600148,0.2648362309492636,0.0,0.0
27.0,0.0249609622998993,0.0,0.5899398034127212,0.0,0.0309540674153321,0.0041164090485577,0.2853939955646007,0.0,0.0
27.5,0.0280168663149457,0.0,0.6226213155582493,0.0,0.0367632401260304,0.0048355331111248,0.3057410590686642,0.0,0.0
28.0,0.031063756706464,0.0,0.6549191375986213,0.0,0.042600827654099,0.0055572675989742,0.3258530204149363,0.0,0.0
28.5,0.0346174932863706,0.0,0.6867075035149504,0.0,0.0484504373194883,0.0062796867381226,0.3457098154985548,0.0,0.0
29.0,0.0385205354616646,2.0354832797118462e-05,0.7179708300277631,0.0,0.0542979079911908,0.0070011295787621,0.36565843309704,0.0,0.0
29.5,0.042536604227484,7.208094064778221e-05,0.7486975233287233,0.0,0.0601420138148842,0.0077833034232284,0.3860565143305297,0.0,0.0
